bathrooms,bedrooms,building_good,manager_good,manager_bad,listing_bad,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Avenue,Street,wood,laundry,elevator,Bath.5,hide,price_log,ordered_kmclusters
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.004699510549552,20
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.214735833382301,25
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.100161446936609,12
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,7.861341795599991,20
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.24143968982973,29
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.242493153187631,22
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,1,0,0,0,0,0,0,8.07090608878782,21
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,8.00636756765025,23
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,7.989560449333871,22
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,7.963807953231449,18
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,0,0,0,0,0,8.11671562481911,25
1.0,1,0,0,0,0,3,3,1,1,2,1,2,3,2,5,0,1,1,1,0,0,0,7.972466015974572,20
2.0,2,0,0,0,0,3,5,1,1,6,1,2,7,2,11,0,1,1,1,0,0,0,8.07090608878782,22
1.0,2,0,0,0,0,3,3,1,1,2,1,2,3,2,5,1,0,1,1,0,0,0,8.1605182474775,21
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.286521373681241,20
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,1,1,0,0,0,8.405143687607612,18
1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,1,1,0,0,0,7.818027938530729,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,8.06777619577889,18
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.8935720735049,20
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.9355873855892005,20
1.0,2,0,0,0,0,1,7,0,2,5,1,1,4,2,9,0,1,1,1,0,0,0,8.29404964010203,19
1.0,3,0,0,0,0,1,7,0,2,5,1,1,4,2,8,0,1,1,1,0,0,0,8.630521876723241,19
2.0,2,0,0,0,0,0,1,0,0,3,0,1,3,1,7,0,1,1,1,0,0,0,8.630521876723241,27
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.901007051992421,20
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.09559870137819,20
1.0,2,0,0,0,0,1,1,0,1,1,2,0,0,3,8,0,1,1,1,0,0,0,8.004699510549552,23
1.0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.055157731819682,22
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.8935720735049,20
1.0,2,0,0,0,0,1,1,0,1,1,2,0,0,3,8,0,1,1,1,0,0,0,8.004699510549552,23
2.0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,8,1,0,1,1,0,0,0,8.496990484098719,22
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.15765701519647,20
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.57357352485234,27
2.0,2,0,0,0,0,1,7,0,2,5,1,1,4,2,9,0,1,1,1,0,0,0,8.779557455883731,19
2.0,2,0,0,0,0,1,2,2,1,3,0,1,7,2,17,0,1,1,1,0,0,0,8.648221453822638,18
1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.03915739047324,20
2.0,2,0,0,0,0,0,1,0,0,3,0,1,3,1,7,0,1,1,1,0,0,0,8.660427359502151,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.26230094178745,20
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.8935720735049,20
1.0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.03915739047324,22
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.901007051992421,20
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.286521373681241,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.00302866638473,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
1.0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,5,0,1,1,1,0,0,0,8.00302866638473,20
1.0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,7,0,1,1,1,0,0,0,8.24275634571448,27
2.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,8.31630024903685,23
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.405143687607612,18
1.0,0,0,0,0,0,1,7,0,2,5,1,1,5,2,9,0,1,1,1,0,0,0,7.9355873855892005,19
1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.064636475774222,22
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.490849216076633,18
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.323608442343568,23
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,0,8.09559870137819,19
2.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,8.330863613224741,23
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.389359819906353,20
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.323608442343568,23
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.213381737034567,20
1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,1,1,0,0,0,7.818027938530729,20
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.154787572768521,18
1.0,3,0,0,0,0,1,7,0,2,5,1,1,4,2,8,0,1,1,1,0,0,0,8.340456012916182,19
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.286521373681241,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.24143968982973,27
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.901007051992421,20
2.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,10,0,1,1,1,0,0,0,8.51619269108265,18
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
1.0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,5,0,1,1,1,0,0,0,7.818027938530729,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,8.09559870137819,27
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,8,0,1,1,1,0,0,0,8.382518288089633,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,8.064636475774222,27
2.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,8.253227645581768,19
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,7.863266724009571,18
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.405143687607612,18
2.0,2,0,0,0,0,0,1,0,0,3,0,1,3,1,7,0,1,1,1,0,0,0,8.660427359502151,27
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.06777619577889,20
0.0,0,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.696212639346409,23
1.0,1,0,0,0,0,1,7,0,2,5,1,1,4,2,8,0,1,1,1,0,0,0,8.127109185346379,19
2.0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,8.21608809863232,19
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.98786409608569,27
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.996317231796749,20
2.0,2,0,0,0,0,1,2,2,1,3,0,1,7,2,17,0,1,1,1,0,0,0,8.648221453822638,18
1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,1,1,1,0,0,0,7.96032362914884,30
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.8935720735049,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.004699510549552,20
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.15765701519647,20
1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.03915739047324,20
1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,7.989560449333871,22
2.0,3,0,0,0,0,0,2,0,0,3,1,1,2,1,8,0,1,1,1,0,0,0,8.922658299524402,27
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.286521373681241,20
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.1605182474775,18
1.0,1,0,0,0,0,0,1,0,0,2,0,1,2,1,4,0,1,1,1,0,0,0,8.03915739047324,30
2.0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,5,0,1,1,1,0,0,0,8.60611940061064,19
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.23747928861363,20
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.240121298076467,20
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
1.0,1,0,0,0,0,1,1,0,0,2,1,0,0,2,6,1,0,1,1,0,0,0,8.387084506069224,27
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,7.820037989458749,18
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.57357352485234,27
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.58485183989005,27
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,1,8.58485183989005,27
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.57357352485234,27
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.57357352485234,27
2.0,3,0,0,0,0,0,2,0,0,2,0,1,2,0,11,0,1,1,1,0,0,0,8.58485183989005,27
2.0,3,0,0,0,0,0,2,0,0,3,1,1,2,1,8,0,1,1,1,0,0,0,8.9457235724554,27
2.0,3,0,0,0,0,0,2,0,0,3,1,1,2,1,8,0,1,1,1,0,0,0,8.9457235724554,27
2.0,3,0,0,0,0,0,2,0,0,3,1,1,2,1,8,0,1,1,1,0,0,0,8.9457235724554,27
2.0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,1,1,1,0,0,0,8.69951474821019,27
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.901007051992421,20
2.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,8.5131851700187,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.996317231796749,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.03915739047324,20
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,1,1,1,0,0,0,8.07090608878782,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.996317231796749,20
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,1,1,1,0,0,0,8.07090608878782,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,8.03915739047324,20
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.13153071060425,18
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.15765701519647,18
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,1,8.15765701519647,18
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.13153071060425,18
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.44891435066294,18
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.15765701519647,18
1.0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,3,0,1,1,1,0,0,0,7.99967857949945,30
1.0,2,0,0,0,0,1,1,0,1,1,2,0,0,3,8,0,1,1,1,0,0,0,8.06777619577889,23
0.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.73193072194849,23
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.09559870137819,20
1.0,2,0,0,0,0,0,1,0,0,2,0,0,3,0,5,0,1,1,1,0,0,0,8.064636475774222,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.09559870137819,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
1.0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.066207568006263,22
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,1,1,0,0,0,8.405143687607612,18
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,5,0,1,1,1,0,0,1,8.24275634571448,27
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,8.154787572768521,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.232174236383942,27
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,1,8.09559870137819,20
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.09559870137819,20
1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,7.972466015974572,22
1.0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,1,8.258422462458878,22
1.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,7.972466015974572,22
2.0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,8,1,0,1,1,0,0,0,8.45531778769815,22
1.0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.258422462458878,22
2.0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,8,1,0,1,1,0,0,0,8.496990484098719,22
1.0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.258422462458878,22
1.0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,7,1,0,1,1,0,0,0,8.03915739047324,22
1.0,3,0,0,0,0,1,7,0,2,5,1,1,4,2,8,0,1,1,1,0,0,0,8.630521876723241,19
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.240121298076467,20
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.240121298076467,20
2.0,2,0,0,0,0,0,2,0,1,2,0,1,3,1,12,1,0,1,1,0,0,0,8.6978466911095,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.26230094178745,20
1.0,1,0,0,0,0,0,1,0,0,2,0,1,2,1,4,0,1,1,1,0,0,0,8.125630988477061,30
1.0,1,0,0,0,0,1,1,0,0,2,1,0,0,2,6,1,0,1,1,0,0,0,8.29404964010203,27
1.0,1,0,0,0,0,1,1,0,0,2,1,0,0,2,6,1,0,1,1,0,0,1,8.29404964010203,27
1.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,0,0,7.820037989458749,23
0.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.779048644925561,23
1.0,2,0,0,0,0,0,2,0,0,2,0,1,3,1,6,0,1,1,1,0,0,1,8.06777619577889,18
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.323608442343568,23
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.323608442343568,23
1.0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,8,0,0,1,1,0,0,0,8.240121298076467,20
1.0,0,0,0,0,0,0,3,0,0,6,2,1,3,1,13,0,1,1,1,0,0,0,7.901007051992421,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,0,8.183118079394749,27
1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,0,8.183118079394749,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.21608809863232,27
1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1,1,0,0,0,8.183118079394749,27
2.0,2,0,0,0,0,0,1,0,0,3,0,1,3,1,7,0,1,1,1,0,0,0,8.66215896166642,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,0,0,0,8.232174236383942,27
2.0,3,0,0,0,0,0,0,0,1,2,1,0,0,2,10,0,1,1,1,0,0,0,8.429454277108235,20
2.0,2,0,0,0,0,1,2,2,1,3,0,1,7,2,17,0,1,1,1,0,0,0,8.45105338891169,18
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,1,8.490849216076633,18
1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7,1,0,1,1,0,0,0,8.061486866871332,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,8.06777619577889,18
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.340456012916182,20
1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,8.340456012916182,20
2.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,8.5131851700187,20
1.0,1,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.15765701519647,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.03915739047324,20
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.06777619577889,20
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.09559870137819,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.26230094178745,20
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,7.8935720735049,20
1.0,1,0,0,0,0,0,1,0,0,2,0,1,2,1,4,0,1,1,1,0,0,0,8.125630988477061,30
0.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.820037989458749,23
1.0,2,0,0,0,0,1,1,0,1,1,2,0,0,3,8,0,1,1,1,0,0,0,8.183118079394749,23
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,7.901007051992421,18
1.0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,7,0,1,1,1,0,0,0,8.23747928861363,27
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.996317231796749,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.03915739047324,20
2.0,3,0,0,0,0,0,0,0,1,2,1,0,0,2,10,0,1,1,1,0,0,0,8.429454277108235,20
1.0,2,0,0,0,0,0,2,0,0,1,1,1,2,1,6,0,1,1,1,0,0,0,8.101677747454566,19
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,1,1,0,0,0,8.405143687607612,18
2.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,1,1,0,0,0,8.66215896166642,18
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,1,1,1,0,0,0,8.405143687607612,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.03915739047324,20
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,0,7.901007051992421,18
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.06777619577889,20
1.0,2,0,0,0,0,0,2,0,0,2,0,1,3,1,6,0,1,1,1,0,0,0,8.06777619577889,18
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,8,0,1,1,1,0,0,0,8.36170828857584,20
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,0,8.07090608878782,19
1.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,1,1,1,0,0,0,8.07090608878782,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.07090608878782,20
2.0,2,0,0,0,0,1,1,0,1,3,2,0,3,2,13,0,1,1,1,0,0,0,8.405143687607612,18
2.0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,1,1,0,0,0,8.5131851700187,20
2.0,2,0,0,0,0,0,1,0,1,2,0,0,2,3,9,0,1,1,1,0,0,0,8.644706511715201,27
2.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,8,0,1,1,1,0,0,0,8.36170828857584,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.26230094178745,20
1.0,1,0,0,0,0,1,2,1,1,3,0,1,6,2,14,0,1,1,1,0,0,0,8.125630988477061,18
1.0,2,0,0,0,0,0,2,0,0,2,0,1,3,1,6,0,1,1,1,0,0,0,8.06777619577889,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,8.09864284375942,18
0.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.820037989458749,23
2.0,3,0,0,0,0,0,0,0,1,2,1,0,0,2,10,0,1,1,1,0,0,0,8.429454277108235,20
2.0,2,0,0,0,0,0,1,0,1,2,0,0,2,3,9,0,1,1,1,0,0,1,8.644706511715201,27
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,8.26230094178745,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.00636756765025,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,8.00302866638473,20
1.0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,9,0,1,1,1,0,0,0,8.09559870137819,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,8.06777619577889,18
1.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,0,1,7.820037989458749,23
0.0,1,0,0,0,0,1,1,0,1,1,2,0,1,3,9,0,1,1,1,0,1,0,7.820037989458749,23
1.0,2,0,0,0,0,0,2,0,0,2,0,1,3,1,6,0,1,1,1,0,0,0,8.06777619577889,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,1,0,0,0,8.06777619577889,18
1.0,1,0,0,0,0,1,2,1,1,3,0,1,5,2,13,0,1,1,1,0,0,0,8.23747928861363,18
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,7.996317231796749,20
1.0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,8.00636756765025,23
1.0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,5,0,1,1,1,0,0,0,8.240121298076467,24
1.0,2,0,0,0,0,0,5,0,0,4,2,1,2,1,9,0,1,0,0,0,0,0,8.4446224985814,20
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11671562481911,29
2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,8.58727879898293,23
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.101677747454566,22
2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.732304571033179,29
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.861341795599991,25
1.0,1,0,0,0,0,1,3,0,0,3,1,2,6,1,8,0,0,0,0,0,0,0,7.549609165154532,2
1.0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,5,1,0,1,1,0,0,0,8.312626025674962,24
1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,7.822044008185619,24
2.0,2,0,0,0,0,0,0,0,0,4,0,0,1,2,12,0,1,1,1,0,0,0,8.69868106746161,24
2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,0,0,0,8.763271714012939,25
2.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,8.69868106746161,24
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,0,0,0,7.803843303538771,24
